ì˙ït,,,,,NAVIÉfÅ[É^,ë¨ìxÉiÉ},éûä‘ÉiÉ},éûä‘,NAV/GPS,ë¨ìx(km/h),à‹ìx,åoìx
2019/11/10,59:11.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353336393033353332393033373434313130373134303237343033342B3037333031363530383333362D303430373031333539313031313303,30313635,3.13335E+11,13:59:10,GPS,16.5,37ìx44ï™11.07ïb,140ìx27ï™40.34ïb
2019/11/10,59:12.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353337343033353333343033373434313130363134303237343035302B3037343031353830383334382D303430373031333539313131313303,30313538,3.13335E+11,13:59:11,GPS,15.8,37ìx44ï™11.06ïb,140ìx27ï™40.5ïb
2019/11/10,59:13.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353337393033353333393033373434313130343134303237343036382B3037343031363430383333322D303430373031333539313231313303,30313634,3.13335E+11,13:59:12,GPS,16.4,37ìx44ï™11.04ïb,140ìx27ï™40.68ïb
2019/11/10,59:14.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353338343033353334343033373434313130333134303237343039302B3037343031373130383331372D303430373031333539313331313303,30313731,3.13335E+11,13:59:13,GPS,17.1,37ìx44ï™11.03ïb,140ìx27ï™40.9ïb
2019/11/10,59:15.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353339303033353335303033373434313130313134303237343130392B3037343031373530383330312D303430373031333539313431313303,30313735,3.13335E+11,13:59:14,GPS,17.5,37ìx44ï™11.01ïb,140ìx27ï™41.09ïb
2019/11/10,59:16.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353339303033353335303033373434313130303134303237343132382B3037353031373930383239362D303430373031333539313531313303,30313739,3.13335E+11,13:59:15,GPS,17.9,37ìx44ï™11ïb,140ìx27ï™41.28ïb
2019/11/10,59:17.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353339343033353335343033373434313039383134303237343135302B3037353031373730383238352D303430373031333539313631313303,30313737,3.13335E+11,13:59:16,GPS,17.7,37ìx44ï™10.98ïb,140ìx27ï™41.5ïb
2019/11/10,59:18.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353339393033353335393033373434313039363134303237343136382B3037363031373830383239352D303430373031333539313731313303,30313738,3.13335E+11,13:59:17,GPS,17.8,37ìx44ï™10.96ïb,140ìx27ï™41.68ïb
2019/11/10,59:19.9,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353430343033353336343033373434313039353134303237343139302B3037353031373730383330372D303430373031333539313831313303,30313737,3.13335E+11,13:59:18,GPS,17.7,37ìx44ï™10.95ïb,140ìx27ï™41.9ïb
2019/11/10,59:20.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353430393033353336393033373434313039333134303237343230392B3037363031373330383332332D303430373031333539313931313303,30313733,3.13335E+11,13:59:19,GPS,17.3,37ìx44ï™10.93ïb,140ìx27ï™42.09ïb
2019/11/10,59:21.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353431343033353337343033373434313039323134303237343232382B3037363031373230383334312D303430373031333539323031313303,30313732,3.13335E+11,13:59:20,GPS,17.2,37ìx44ï™10.92ïb,140ìx27ï™42.28ïb
2019/11/10,59:22.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353431393033353337393033373434313039323134303237343235302B3037363031373330383335372D303430373031333539323131313303,30313733,3.13335E+11,13:59:21,GPS,17.3,37ìx44ï™10.92ïb,140ìx27ï™42.5ïb
2019/11/10,59:23.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353432343033353338343033373434313039303134303237343236382B3037363031373530383331392D303430373031333539323231313303,30313735,3.13335E+11,13:59:22,GPS,17.5,37ìx44ï™10.9ïb,140ìx27ï™42.68ïb
2019/11/10,59:24.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353432393033353338393033373434313038393134303237343239302B3037363031373730383238362D303430373031333539323331313303,30313737,3.13335E+11,13:59:23,GPS,17.7,37ìx44ï™10.89ïb,140ìx27ï™42.9ïb
2019/11/10,59:25.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353433343033353339343033373434313038373134303237343330392B3037353031373830383237352D303430373031333539323431313303,30313738,3.13335E+11,13:59:24,GPS,17.8,37ìx44ï™10.87ïb,140ìx27ï™43.09ïb
2019/11/10,59:26.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353433393033353339393033373434313038343134303237343332382B3037353031373930383238342D303430373031333539323531313303,30313739,3.13335E+11,13:59:25,GPS,17.9,37ìx44ï™10.84ïb,140ìx27ï™43.28ïb
2019/11/10,59:27.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353434353033353430353033373434313038323134303237343334332B3037353031383030383239332D303430373031333539323631313303,30313830,3.13335E+11,13:59:26,GPS,18,37ìx44ï™10.82ïb,140ìx27ï™43.43ïb
2019/11/10,59:28.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353435303033353431303033373434313038323134303237343336352B3037353031383230383332362D303430373031333539323731313303,30313832,3.13335E+11,13:59:27,GPS,18.2,37ìx44ï™10.82ïb,140ìx27ï™43.65ïb
2019/11/10,59:29.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353435353033353431353033373434313037393134303237343338372B3037353031383230383336372D303430373031333539323831313303,30313832,3.13335E+11,13:59:28,GPS,18.2,37ìx44ï™10.79ïb,140ìx27ï™43.87ïb
2019/11/10,59:30.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353435393033353431393033373434313037383134303237343430392B3037353031373930383332372D303430373031333539323931313303,30313739,3.13335E+11,13:59:29,GPS,17.9,37ìx44ï™10.78ïb,140ìx27ï™44.09ïb
2019/11/10,59:31.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353436343033353432343033373434313037363134303237343432382B3037353031373230383239392D303430373031333539333031313303,30313732,3.13335E+11,13:59:30,GPS,17.2,37ìx44ï™10.76ïb,140ìx27ï™44.28ïb
2019/11/10,59:32.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353436393033353432393033373434313037353134303237343434362B3037343031363730383238312D303430373031333539333131313303,30313637,3.13335E+11,13:59:31,GPS,16.7,37ìx44ï™10.75ïb,140ìx27ï™44.46ïb
2019/11/10,59:33.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353437343033353433343033373434313037333134303237343436352B3037343031363830383237382D303430373031333539333231313303,30313638,3.13335E+11,13:59:32,GPS,16.8,37ìx44ï™10.73ïb,140ìx27ï™44.65ïb
2019/11/10,59:34.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353437393033353433393033373434313037333134303237343438372B3037343031373430383235392D303430373031333539333331313303,30313734,3.13335E+11,13:59:33,GPS,17.4,37ìx44ï™10.73ïb,140ìx27ï™44.87ïb
2019/11/10,59:35.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353438353033353434353033373434313037333134303237343530362B3037343031383130383234352D303430373031333539333431313303,30313831,3.13335E+11,13:59:34,GPS,18.1,37ìx44ï™10.73ïb,140ìx27ï™45.06ïb
2019/11/10,59:36.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353439303033353435303033373434313037313134303237343532382B3037333031383230383238392D303430373031333539333531313303,30313832,3.13335E+11,13:59:35,GPS,18.2,37ìx44ï™10.71ïb,140ìx27ï™45.28ïb
2019/11/10,59:37.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353439353033353435353033373434313037303134303237343535302B3037333031383630383331362D303430373031333539333631313303,30313836,3.13335E+11,13:59:36,GPS,18.6,37ìx44ï™10.7ïb,140ìx27ï™45.5ïb
2019/11/10,59:38.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353530303033353436303033373434313037303134303237343537352B3037323032303130383330372D303430373031333539333731313303,30323031,3.13335E+11,13:59:37,GPS,20.1,37ìx44ï™10.7ïb,140ìx27ï™45.75ïb
2019/11/10,59:39.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353531313033353437313033373434313036383134303237343630302B3037323032313830383331312D303430373031333539333831313303,30323138,3.13335E+11,13:59:38,GPS,21.8,37ìx44ï™10.68ïb,140ìx27ï™46ïb
2019/11/10,59:40.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353531363033353437363033373434313036373134303237343632352B3037313032323430383239322D303430373031333539333931313303,30323234,3.13335E+11,13:59:39,GPS,22.4,37ìx44ï™10.67ïb,140ìx27ï™46.25ïb
2019/11/10,59:41.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353532313033353438313033373434313036353134303237343635332B3037313032323330383238392D303430373031333539343031313303,30323233,3.13335E+11,13:59:40,GPS,22.3,37ìx44ï™10.65ïb,140ìx27ï™46.53ïb
2019/11/10,59:42.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353532363033353438363033373434313036343134303237343637382B3037313032323030383236302D303430373031333539343131313303,30323230,3.13335E+11,13:59:41,GPS,22,37ìx44ï™10.64ïb,140ìx27ï™46.78ïb
2019/11/10,59:43.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353533303033353439303033373434313036303134303237343730302B3037303032303830383238392D303430373031333539343231313303,30323038,3.13335E+11,13:59:42,GPS,20.8,37ìx44ï™10.6ïb,140ìx27ï™47ïb
2019/11/10,59:44.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353534303033353530303033373434313035393134303237343732352B3037303032303030383237332D303430373031333539343331313303,30323030,3.13335E+11,13:59:43,GPS,20,37ìx44ï™10.59ïb,140ìx27ï™47.25ïb
2019/11/10,59:45.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353534353033353530353033373434313035373134303237343734362B3036393031393630383236362D303430373031333539343431313303,30313936,3.13335E+11,13:59:44,GPS,19.6,37ìx44ï™10.57ïb,140ìx27ï™47.46ïb
2019/11/10,59:46.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353535303033353531303033373434313035363134303237343736382B3036383031393730383236372D303430373031333539343531313303,30313937,3.13335E+11,13:59:45,GPS,19.7,37ìx44ï™10.56ïb,140ìx27ï™47.68ïb
2019/11/10,59:47.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353535353033353531353033373434313035343134303237343739332B3036383032303230383234342D303430373031333539343631313303,30323032,3.13335E+11,13:59:46,GPS,20.2,37ìx44ï™10.54ïb,140ìx27ï™47.93ïb
2019/11/10,59:48.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353536303033353532303033373434313035333134303237343831352B3036383031393930383237362D303430373031333539343731313303,30313939,3.13335E+11,13:59:47,GPS,19.9,37ìx44ï™10.53ïb,140ìx27ï™48.15ïb
2019/11/10,59:49.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353536353033353532353033373434313035313134303237343833372B3036373031393730383237382D303430373031333539343831313303,30313937,3.13335E+11,13:59:48,GPS,19.7,37ìx44ï™10.51ïb,140ìx27ï™48.37ïb
2019/11/10,59:50.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353537303033353533303033373434313035303134303237343835392B3036373032303230383332352D303430373031333539343931313303,30323032,3.13335E+11,13:59:49,GPS,20.2,37ìx44ï™10.5ïb,140ìx27ï™48.59ïb
2019/11/10,59:51.8,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353537353033353533353033373434313034363134303237343838312B3036373031393730383334302D303430373031333539353031313303,30313937,3.13335E+11,13:59:50,GPS,19.7,37ìx44ï™10.46ïb,140ìx27ï™48.81ïb
2019/11/10,59:52.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353538303033353534303033373434313034353134303237343930332B3036363031393030383332302D303430373031333539353131313303,30313930,3.13335E+11,13:59:51,GPS,19,37ìx44ï™10.45ïb,140ìx27ï™49.03ïb
2019/11/10,59:53.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353539303033353535303033373434313034333134303237343932352B3036363031393130383236392D303430373031333539353231313303,30313931,3.13335E+11,13:59:52,GPS,19.1,37ìx44ï™10.43ïb,140ìx27ï™49.25ïb
2019/11/10,59:54.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353539353033353535353033373434313034323134303237343934362B3036353031393930383235302D303430373031333539353331313303,30313939,3.13335E+11,13:59:53,GPS,19.9,37ìx44ï™10.42ïb,140ìx27ï™49.46ïb
2019/11/10,59:55.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353630303033353536303033373434313034303134303237343936382B3036353031393830383234372D303430373031333539353431313303,30313938,3.13335E+11,13:59:54,GPS,19.8,37ìx44ï™10.4ïb,140ìx27ï™49.68ïb
2019/11/10,59:56.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353630353033353536353033373434313033393134303237343939302B3036353031393130383237312D303430373031333539353531313303,30313931,3.13335E+11,13:59:55,GPS,19.1,37ìx44ï™10.39ïb,140ìx27ï™49.9ïb
2019/11/10,59:57.5,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353631303033353537303033373434313033373134303237353031322B3036353031383830383239362D303430373031333539353631313303,30313838,3.13335E+11,13:59:56,GPS,18.8,37ìx44ï™10.37ïb,140ìx27ï™50.12ïb
2019/11/10,59:58.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353631353033353537353033373434313033343134303237353033342B3036343031393530383332392D303430373031333539353731313303,30313935,3.13335E+11,13:59:57,GPS,19.5,37ìx44ï™10.34ïb,140ìx27ï™50.34ïb
2019/11/10,59:59.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353632303033353538303033373434313033323134303237353035362B3036343032303330383335302D303430373031333539353831313303,30323033,3.13335E+11,13:59:58,GPS,20.3,37ìx44ï™10.32ïb,140ìx27ï™50.56ïb
2019/11/10,00:00.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353632353033353538353033373434313033313134303237353038312B3036343032303230383337372D303430373031333539353931313303,30323032,3.13335E+11,13:59:59,GPS,20.2,37ìx44ï™10.31ïb,140ìx27ï™50.81ïb
2019/11/10,00:01.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353633303033353539303033373434313032383134303237353130332B3036333031393330383338362D303430373031343030303031313303,30313933,3.1343E+11,14:00:00,GPS,19.3,37ìx44ï™10.28ïb,140ìx27ï™51.03ïb
2019/11/10,00:02.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353633353033353539353033373434313032363134303237353132352B3036333031383630383339342D303430373031343030303131313303,30313836,3.1343E+11,14:00:01,GPS,18.6,37ìx44ï™10.26ïb,140ìx27ï™51.25ïb
2019/11/10,00:03.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353633393033353539393033373434313032353134303237353134332B3036333031373930383339342D303430373031343030303231313303,30313739,3.1343E+11,14:00:02,GPS,17.9,37ìx44ï™10.25ïb,140ìx27ï™51.43ïb
2019/11/10,00:04.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353634343033353630343033373434313032313134303237353136322B3036333031373330383433382D303430373031343030303331313303,30313733,3.1343E+11,14:00:03,GPS,17.3,37ìx44ï™10.21ïb,140ìx27ï™51.62ïb
2019/11/10,00:05.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353634393033353630393033373434313032303134303237353138342B3036323031373330383438312D303430373031343030303431313303,30313733,3.1343E+11,14:00:04,GPS,17.3,37ìx44ï™10.2ïb,140ìx27ï™51.84ïb
2019/11/10,00:06.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353635343033353631343033373434313031383134303237353230332B3036323031373730383537302D303430373031343030303531313303,30313737,3.1343E+11,14:00:05,GPS,17.7,37ìx44ï™10.18ïb,140ìx27ï™52.03ïb
2019/11/10,00:07.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353635393033353631393033373434313031373134303237353232352B3036313031373730383633302D303430373031343030303631313303,30313737,3.1343E+11,14:00:06,GPS,17.7,37ìx44ï™10.17ïb,140ìx27ï™52.25ïb
2019/11/10,00:08.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353636343033353632343033373434313031343134303237353234332B3036313031363930383631332D303430373031343030303731313303,30313639,3.1343E+11,14:00:07,GPS,16.9,37ìx44ï™10.14ïb,140ìx27ï™52.43ïb
2019/11/10,00:09.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353636393033353632393033373434313031323134303237353235392B3036313031353730383633372D303430373031343030303831313303,30313537,3.1343E+11,14:00:08,GPS,15.7,37ìx44ï™10.12ïb,140ìx27ï™52.59ïb
2019/11/10,00:10.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353637343033353633343033373434313031303134303237353237352B3036313031353130383634392D303430373031343030303931313303,30313531,3.1343E+11,14:00:09,GPS,15.1,37ìx44ï™10.1ïb,140ìx27ï™52.75ïb
2019/11/10,00:11.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353637393033353633393033373434313030393134303237353239302B3036313031353130383636382D303430373031343030313031313303,30313531,3.1343E+11,14:00:10,GPS,15.1,37ìx44ï™10.09ïb,140ìx27ï™52.9ïb
2019/11/10,00:12.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353638343033353634343033373434313030373134303237353330392B3036303031363130383637302D303430373031343030313131313303,30313631,3.1343E+11,14:00:11,GPS,16.1,37ìx44ï™10.07ïb,140ìx27ï™53.09ïb
2019/11/10,00:13.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353638393033353634393033373434313030343134303237353333312B3036303031373830383635322D303430373031343030313231313303,30313738,3.1343E+11,14:00:12,GPS,17.8,37ìx44ï™10.04ïb,140ìx27ï™53.31ïb
2019/11/10,00:14.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353639353033353635353033373434313030313134303237353335302B3036303031383330383539392D303430373031343030313331313303,30313833,3.1343E+11,14:00:13,GPS,18.3,37ìx44ï™10.01ïb,140ìx27ï™53.5ïb
2019/11/10,00:15.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353639393033353635393033373434313030303134303237353337312B3036303031373930383534342D303430373031343030313431313303,30313739,3.1343E+11,14:00:14,GPS,17.9,37ìx44ï™10ïb,140ìx27ï™53.71ïb
2019/11/10,00:16.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353730343033353636343033373434303939363134303237353339302B3036303031373530383436392D303430373031343030313531313303,30313735,3.1343E+11,14:00:15,GPS,17.5,37ìx44ï™9.96ïb,140ìx27ï™53.9ïb
